lat,lon,alt,speed
41.987292635,-85.00953299666666,16389.738,68.4845
41.98729028666666,-85.00949626833334,16390.264,68.59960000000001
41.98728794,-85.00945953666667,16390.791,68.4845
41.987285605,-85.00942283333333,16391.312,68.4845
41.987283276666666,-85.009386105,16391.842,68.4845
41.987280956666666,-85.0093494,16392.361,68.3694
41.987278616666664,-85.00931268333333,16392.883,68.59960000000001
41.987276275,-85.00927595333333,16393.412,68.4845
41.98727394833333,-85.00923924166666,16393.934,68.4845
41.98727163833333,-85.00920252,16394.461,68.4845
41.987269325,-85.009165805,16394.984,68.4845
41.98726698,-85.00912909,16395.504,68.59960000000001
41.98726465,-85.009092375,16396.025,68.4845
41.987262325,-85.00905566,16396.551,68.4845
41.98726001,-85.00901895833333,16397.074,68.3694
41.98725769166667,-85.00898223166666,16397.596,68.59960000000001
41.987255346666664,-85.00894551666667,16398.117,68.4845
41.987253005,-85.008908805,16398.641,68.4845
41.98725068,-85.00887209333334,16399.162,68.4845
41.987248353333335,-85.00883538333333,16399.687,68.4845
41.98724603833333,-85.008798645,16400.215,68.4845
41.987243703333334,-85.00876192833333,16400.736,68.4845
41.98724136166667,-85.00872521666666,16401.26,68.4845
41.98723903166667,-85.00868848666667,16401.783,68.4845
41.98723671,-85.00865178,16402.301,68.4845
41.987234386666664,-85.008615075,16402.83,68.4845
41.98723205666667,-85.008578365,16403.354,68.4845
41.987229723333336,-85.00854164,16403.877,68.59960000000001
41.98722737333333,-85.00850491333334,16404.4,68.4845
41.987225046666666,-85.00846820166667,16404.918,68.4845
41.987222736666666,-85.008431485,16405.445,68.4845
41.987220405,-85.00839478166667,16405.969,68.4845
41.987218066666664,-85.008358055,16406.49,68.59960000000001
41.987215721666665,-85.00832134166667,16407.014,68.3694
41.98721339,-85.00828462666666,16407.533,68.59960000000001
41.987211056666666,-85.00824786,16408.059,68.59960000000001
41.98720874666667,-85.00821117833334,16408.58,68.3694
41.987206408333336,-85.00817446666667,16409.104,68.59960000000001
41.98720406166667,-85.00813772666666,16409.633,68.4845
41.98720174666666,-85.008101025,16410.152,68.4845
41.98719943166667,-85.008064295,16410.674,68.59960000000001
41.98719710833333,-85.00802756,16411.193,68.4845
41.98719477666667,-85.00799084333333,16411.717,68.4845
41.98719241166667,-85.007954095,16412.24,68.59960000000001
41.98719008333333,-85.00791738833334,16412.76,68.3694
41.98718776,-85.00788067,16413.289,68.59960000000001
41.98718543166667,-85.00784394333333,16413.814,68.4845
41.98718310833333,-85.007807235,16414.336,68.4845
41.987180771666665,-85.007770495,16414.854,68.59960000000001
41.987178443333335,-85.00773378,16415.377,68.3694
41.98717613,-85.00769708833333,16415.9,68.4845
41.98717381666667,-85.00766035666666,16416.424,68.4845
41.98717147666667,-85.00762364333333,16416.947,68.4845
41.987169135,-85.00758692166667,16417.471,68.59960000000001
41.987166805,-85.00755020666666,16417.998,68.3694
41.98716447333334,-85.00751351333334,16418.518,68.59960000000001
41.987162145,-85.00747675333334,16419.047,68.59960000000001
41.98715981833333,-85.00744003333334,16419.576,68.3694
41.98715748,-85.00740332333334,16420.098,68.59960000000001
41.987155136666665,-85.00736657666667,16420.623,68.4845
41.987152805,-85.00732985833334,16421.145,68.4845
41.98715048,-85.00729314,16421.67,68.4845
41.98714816,-85.00725644333333,16422.191,68.3694
41.98714584,-85.00721973,16422.711,68.59960000000001
41.98714350666667,-85.00718299333333,16423.234,68.4845
41.98714116833333,-85.00714628,16423.754,68.4845
41.98713883666667,-85.007109545,16424.277,68.4845
41.98713651,-85.00707284,16424.797,68.3694
41.987134176666665,-85.00703614666666,16425.318,68.4845
41.987131833333336,-85.00699941166667,16425.85,68.4845
41.98712950833333,-85.00696269666666,16426.371,68.4845
41.987127191666666,-85.00692596,16426.895,68.59960000000001
41.987124851666664,-85.00688923,16427.416,68.4845
41.98712250333333,-85.00685253166667,16427.941,68.4845
41.98712016333333,-85.00681581666667,16428.465,68.4845
41.987117825,-85.00677907666666,16428.984,68.59960000000001
41.987115495,-85.006742345,16429.514,68.4845
41.987113185,-85.00670563666667,16430.037,68.4845
41.98711086666667,-85.00666893833333,16430.557,68.4845
41.98710856,-85.00663221666667,16431.074,68.59960000000001
41.987106231666665,-85.006595495,16431.594,68.4845
41.98710388,-85.00655878833334,16432.117,68.4845
41.98710156333333,-85.00652204166667,16432.643,68.59960000000001
41.987099236666666,-85.006485315,16433.166,68.4845
41.98709689166667,-85.00644862166666,16433.686,68.4845
41.987094563333336,-85.00641191833333,16434.205,68.3694
41.987092245,-85.00637520666666,16434.723,68.59960000000001
41.987089913333335,-85.00633847666667,16435.246,68.4845
41.987087585,-85.00630177166667,16435.768,68.4845
41.987085263333334,-85.00626507,16436.287,68.4845
41.98708292166667,-85.006228355,16436.807,68.4845
41.987080586666664,-85.006191645,16437.32,68.4845
41.98707827333333,-85.00615494333333,16437.842,68.3694
41.987075945,-85.00611823833333,16438.363,68.4845
41.987073611666666,-85.006081525,16438.883,68.4845
41.98707128666667,-85.00604479166667,16439.406,68.4845
41.987068955,-85.00600809,16439.926,68.4845
41.98706662666667,-85.00597138166667,16440.451,68.4845
41.98706429,-85.00593465166666,16440.969,68.4845
41.98706195333333,-85.00589794666666,16441.492,68.4845
41.98705961666667,-85.005861225,16442.021,68.4845
41.98705727666667,-85.00582451666666,16442.541,68.4845
41.987054953333335,-85.005787795,16443.068,68.4845
41.987052635,-85.00575106666666,16443.588,68.4845
41.98705031666667,-85.00571433666667,16444.111,68.59960000000001
41.987047985,-85.00567761166667,16444.635,68.4845
41.98704564166667,-85.00564088666667,16445.158,68.4845
41.987043308333334,-85.00560417666667,16445.687,68.4845
41.98704099166667,-85.00556744,16446.209,68.59960000000001
41.987038665,-85.005530735,16446.73,68.3694
41.98703629833334,-85.00549404833333,16447.252,68.4845
41.98703395333333,-85.00545731333334,16447.775,68.59960000000001
41.987031658333336,-85.00542058666667,16448.303,68.4845
41.98702935666667,-85.00538385166666,16448.83,68.59960000000001
41.98702701,-85.00534713,16449.354,68.4845
41.98702467,-85.00531041666666,16449.875,68.59960000000001
41.98702234,-85.00527368333333,16450.398,68.4845
41.98702001833333,-85.00523697,16450.918,68.4845
41.987017703333336,-85.005200255,16451.443,68.4845
41.987015361666664,-85.00516354166666,16451.969,68.4845
41.987013026666666,-85.00512683166667,16452.492,68.4845
41.98701070166667,-85.00509011833333,16453.016,68.4845
41.987008365,-85.00505341,16453.535,68.4845
41.987006038333334,-85.00501667666667,16454.061,68.4845
41.98700371166667,-85.00497995333333,16454.584,68.4845
41.98700136666667,-85.00494322666667,16455.107,68.59960000000001
41.98699904,-85.00490653,16455.631,68.3694
41.98699673666667,-85.00486984833333,16456.146,68.4845
41.98699438166667,-85.00483307166667,16456.672,68.71470000000001
41.98699205,-85.00479635833334,16457.195,68.3694
41.98698972166667,-85.00475967,16457.719,68.59960000000001
41.98698737666667,-85.00472292333333,16458.246,68.4845
41.986985028333336,-85.004686195,16458.77,68.4845
41.98698269166667,-85.00464945333333,16459.303,68.59960000000001
41.9869804,-85.00461274666667,16459.822,68.3694
41.98697807666667,-85.00457602833333,16460.342,68.59960000000001
41.98697574,-85.00453933166666,16460.861,68.3694
41.98697340333333,-85.004502625,16461.381,68.59960000000001
41.98697105666667,-85.00446587166667,16461.91,68.59960000000001
41.986968735,-85.00442917,16462.428,68.3694
41.98696639833334,-85.004392455,16462.951,68.59960000000001
41.986964065,-85.004355695,16463.475,68.59960000000001
41.98696173166667,-85.00431897,16463.998,68.3694
41.986959391666666,-85.00428228333334,16464.527,68.4845
41.98695707,-85.00424557166667,16465.051,68.4845
41.98695474666667,-85.004208845,16465.574,68.4845
41.98695240666667,-85.00417210833334,16466.096,68.59960000000001
41.986950065,-85.00413540166667,16466.617,68.3694
41.986947735,-85.00409870833333,16467.137,68.59960000000001
41.986945408333334,-85.00406195333333,16467.664,68.59960000000001
41.986943085,-85.00402523166666,16468.189,68.4845
41.98694074666667,-85.00398852166667,16468.711,68.59960000000001
41.986938415,-85.00395180833333,16469.232,68.3694
41.986936095,-85.00391510833333,16469.75,68.4845
41.986933773333334,-85.00387837333334,16470.271,68.59960000000001
41.986931436666666,-85.003841655,16470.795,68.4845
41.98692910333333,-85.00380495666667,16471.318,68.4845
41.98692676,-85.00376821666667,16471.846,68.4845
41.986924435,-85.00373149166667,16472.367,68.4845
41.98692210666667,-85.00369475666666,16472.895,68.4845
41.98691977166666,-85.00365805666667,16473.418,68.3694
41.98691743166667,-85.003621365,16473.937,68.4845
41.98691510333333,-85.00358461833333,16474.459,68.59960000000001
41.986912778333334,-85.003547905,16474.977,68.4845
41.986910458333334,-85.003511235,16475.502,68.3694
41.986908156666665,-85.00347453166667,16476.021,68.4845
41.986905826666664,-85.003437805,16476.543,68.59960000000001
41.98690347666667,-85.003401065,16477.07,68.4845
41.986901135,-85.00336436833334,16477.594,68.3694
41.98689880166667,-85.00332763666667,16478.127,68.59960000000001
41.986896435,-85.00329087666667,16478.654,68.59960000000001
41.986894101666664,-85.00325415833333,16479.18,68.4845
41.98689179,-85.00321742,16479.705,68.59960000000001
41.98688946666667,-85.00318069333333,16480.229,68.4845
41.98688715,-85.00314398666667,16480.754,68.4845
41.986884851666666,-85.00310728666666,16481.277,68.3694
41.98688251666667,-85.00307057666667,16481.799,68.4845
41.986880176666666,-85.00303386666667,16482.314,68.4845
41.986877855,-85.002997185,16482.832,68.3694
41.98687552166667,-85.00296049833334,16483.354,68.4845
41.98687317833333,-85.00292376833333,16483.885,68.4845
41.986870823333334,-85.00288702666667,16484.41,68.59960000000001
41.98686848333333,-85.00285028666667,16484.932,68.59960000000001
41.98686616166667,-85.00281357333333,16485.457,68.3694
41.98686386166667,-85.00277687666667,16485.971,68.4845
41.986861535,-85.00274013666667,16486.494,68.59960000000001
41.986859206666665,-85.00270345333334,16487.016,68.3694
41.986856875,-85.00266673666667,16487.537,68.71470000000001
41.986854533333336,-85.00262998833334,16488.061,68.4845
41.986852211666665,-85.00259327333333,16488.578,68.4845
41.98684988666667,-85.00255655666666,16489.104,68.4845
41.986847535,-85.00251983166666,16489.627,68.4845
41.986845208333335,-85.002483125,16490.146,68.4845
41.986842875,-85.00244640833333,16490.672,68.4845
41.986840556666664,-85.00240970666667,16491.187,68.4845
41.98683823166667,-85.002372995,16491.711,68.4845
41.9868359,-85.00233628333334,16492.229,68.4845
41.98683357666667,-85.00229956,16492.748,68.59960000000001
41.98683124666667,-85.00226283666667,16493.273,68.4845
41.98682891333333,-85.00222610833333,16493.795,68.59960000000001
41.98682658,-85.00218939333334,16494.318,68.4845
41.98682428833333,-85.00215269,16494.838,68.4845
41.98682196,-85.00211599666666,16495.355,68.4845
41.986819616666665,-85.00207929,16495.875,68.4845
41.98681729166667,-85.00204258666666,16496.391,68.3694
41.98681494666667,-85.00200587833334,16496.912,68.4845
41.986812603333334,-85.00196915833334,16497.434,68.4845
41.98681028,-85.00193246166667,16497.949,68.4845
41.98680795166667,-85.00189574,16498.463,68.59960000000001
41.986805628333336,-85.00185902,16498.986,68.3694
41.98680331,-85.00182231,16499.51,68.4845
41.98680098333333,-85.0017856,16500.033,68.4845
41.98679866,-85.0017489,16500.553,68.4845
41.98679633,-85.001712175,16501.074,68.59960000000001
41.98679399833333,-85.00167546666667,16501.598,68.3694
41.986791665,-85.00163878166667,16502.115,68.4845
41.98678935,-85.00160206,16502.641,68.4845
41.986787031666665,-85.00156535166667,16503.16,68.4845
41.98678468666667,-85.00152861166667,16503.684,68.59960000000001
41.986782345,-85.00149186833333,16504.209,68.4845
41.98678,-85.00145515666667,16504.732,68.4845
41.986777655,-85.00141841666667,16505.26,68.59960000000001
41.98677534,-85.00138172166666,16505.783,68.3694
41.986773015,-85.00134501833334,16506.307,68.59960000000001
41.98677068,-85.00130826666667,16506.836,68.4845
41.986768345,-85.00127153,16507.355,68.59960000000001
41.986766025,-85.00123479166666,16507.885,68.4845
41.986763698333334,-85.00119807333333,16508.406,68.4845
41.986761363333336,-85.00116135833333,16508.93,68.59960000000001
41.98675905666666,-85.00112467833333,16509.453,68.3694
41.98675669833333,-85.00108798,16509.973,68.59960000000001
41.98675433333333,-85.00105123166666,16510.5,68.59960000000001
41.986752015,-85.00101449833333,16511.023,68.4845
41.986749681666666,-85.00097778,16511.549,68.4845
41.986747361666666,-85.00094105833334,16512.076,68.4845
41.98674502,-85.000904345,16512.6,68.4845
41.98674269166666,-85.00086764,16513.125,68.4845
41.98674037333333,-85.00083090833333,16513.652,68.59960000000001
41.986738036666665,-85.00079416666667,16514.178,68.59960000000001
41.98673572166667,-85.00075743666666,16514.695,68.4845
41.98673339333333,-85.00072072833333,16515.219,68.3694
41.98673105,-85.00068402666666,16515.744,68.4845
41.986728725,-85.00064729833333,16516.27,68.4845
41.986726405,-85.000610585,16516.787,68.4845
41.986724063333334,-85.00057386166667,16517.309,68.59960000000001
41.986721728333336,-85.00053713,16517.834,68.4845
41.986719405,-85.00050041,16518.354,68.4845
41.986717066666664,-85.00046368666666,16518.881,68.4845
41.986714725,-85.00042698333333,16519.4,68.4845
41.98671239666667,-85.000390275,16519.922,68.4845
41.986710073333334,-85.00035356166667,16520.445,68.3694
41.986707755,-85.00031686166666,16520.963,68.4845
41.986705431666664,-85.00028013,16521.49,68.4845
41.9867031,-85.00024340166667,16522.012,68.4845
41.986700765,-85.00020669,16522.533,68.4845
41.98669841,-85.00016996833334,16523.061,68.4845
41.98669607833333,-85.00013327666667,16523.584,68.4845
41.98669373333333,-85.00009653833334,16524.107,68.59960000000001
41.986691415,-85.00005982,16524.625,68.3694
41.986689098333336,-85.00002311166666,16525.148,68.59960000000001
41.986686778333336,-84.99998637666667,16525.676,68.4845
41.986684436666664,-84.99994967333333,16526.195,68.4845
41.986682095,-84.99991293833334,16526.721,68.59960000000001
41.98667978833333,-84.99987621666666,16527.24,68.4845
41.98667744833333,-84.99983948833334,16527.762,68.59960000000001
41.986675105,-84.99980275,16528.285,68.4845
41.986672778333336,-84.99976604666666,16528.807,68.3694
41.986670446666665,-84.99972933666666,16529.336,68.59960000000001
41.986668126666665,-84.99969260666667,16529.865,68.4845
41.986665798333334,-84.99965590333333,16530.385,68.4845
41.98666347166667,-84.99961916333334,16530.904,68.59960000000001
41.98666113833333,-84.99958244333334,16531.43,68.3694
41.98665879333333,-84.999545745,16531.955,68.59960000000001
41.98665643333333,-84.99950899166667,16532.484,68.59960000000001
41.98665412333333,-84.99947227333334,16533.004,68.3694
41.98665181,-84.99943556166667,16533.525,68.59960000000001
41.98664950166667,-84.99939886,16534.045,68.3694
41.98664718166667,-84.99936215166667,16534.566,68.4845
41.986644823333336,-84.999325405,16535.1,68.59960000000001
41.98664250666667,-84.99928867833333,16535.623,68.4845
41.98664017,-84.99925194166667,16536.145,68.59960000000001
41.98663783666667,-84.99921518666666,16536.664,68.4845
41.98663551166667,-84.999178455,16537.182,68.4845
41.986633186666666,-84.99914176666667,16537.711,68.3694
41.98663088833333,-84.99910504333333,16538.227,68.59960000000001
41.986628575,-84.99906830833334,16538.742,68.4845
41.986626253333334,-84.999031585,16539.262,68.4845
41.98662395666667,-84.99899486666666,16539.773,68.4845
41.986621625,-84.99895815666666,16540.299,68.4845
41.98661970166667,-84.99892154666666,16540.932,68.3694
41.98661739166667,-84.99888480166666,16541.451,68.71470000000001
41.98661503833333,-84.99884803666667,16541.98,68.4845
41.986612695,-84.99881132833333,16542.502,68.4845
41.98661041333333,-84.99877460666667,16543.025,68.4845
41.98660812666667,-84.99873798166666,16543.541,68.1392
41.98660574666667,-84.99870132333334,16544.062,68.59960000000001
41.986603413333334,-84.99866460333334,16544.592,68.3694
41.98660107166667,-84.99862789333334,16545.115,68.59960000000001
41.98659871666667,-84.99859118833334,16545.645,68.3694
41.98659636,-84.99855446833334,16546.172,68.59960000000001
41.98659404666667,-84.99851776333334,16546.687,68.3694
41.986591913333335,-84.99848123833333,16547.264,67.7939
41.98658971166667,-84.99844464833333,16547.836,68.4845
41.98658739333333,-84.998407905,16548.377,68.4845
41.986585055,-84.99837118666667,16548.908,68.4845
41.986582711666664,-84.99833446833334,16549.436,68.4845
41.9865804,-84.99829775833334,16549.961,68.4845
41.986578101666666,-84.99826105333334,16550.477,68.3694
41.986575755,-84.99822436333334,16550.994,68.4845
41.986573408333335,-84.99818765333333,16551.521,68.4845
41.98657106,-84.99815096333333,16552.049,68.3694
41.98656870166667,-84.99811427,16552.57,68.59960000000001
41.98656639166666,-84.99807755,16553.086,68.3694
41.98656406333333,-84.998040875,16553.598,68.4845
41.98656174333333,-84.99800412333333,16554.123,68.71470000000001
41.986559315,-84.99796739666667,16554.658,68.2543
41.98655691333333,-84.99793069666667,16555.184,68.59960000000001
41.98655458166667,-84.99789394,16555.699,68.3694
41.986552235,-84.99785726333333,16556.211,68.4845
41.98654988333333,-84.99782056,16556.738,68.4845
41.98654756333333,-84.99778386,16557.262,68.4845
41.986545248333336,-84.99774714833333,16557.783,68.59960000000001
41.986542916666664,-84.99771042666667,16558.303,68.4845
41.986540575,-84.99767369666667,16558.826,68.59960000000001
41.98653821,-84.99763695,16559.359,68.4845
41.98653586166667,-84.99760021666667,16559.885,68.4845
41.986533548333334,-84.99756351,16560.406,68.4845
41.98653123,-84.99752675666667,16560.936,68.59960000000001
41.98652891166667,-84.99749006333333,16561.457,68.3694
41.98652656833333,-84.997453355,16561.984,68.4845
41.98652422833333,-84.997416635,16562.514,68.4845
41.98652189166667,-84.99737991833334,16563.031,68.59960000000001
41.986519576666666,-84.99734319166667,16563.549,68.4845
41.98651725,-84.99730648333333,16564.07,68.4845
41.9865149,-84.99726977333333,16564.6,68.4845
41.986512563333335,-84.99723307166667,16565.127,68.4845
41.98651024,-84.99719634833333,16565.652,68.59960000000001
41.9865079,-84.997159615,16566.176,68.59960000000001
41.98650557333333,-84.99712286833334,16566.701,68.4845
41.98650325333333,-84.99708617,16567.223,68.4845
41.986500891666665,-84.99704946166666,16567.752,68.4845
41.986498561666664,-84.99701274166667,16568.273,68.4845
41.986496243333335,-84.99697600333333,16568.797,68.59960000000001
41.986493915,-84.99693928833334,16569.318,68.3694
41.98649159,-84.9969026,16569.84,68.4845
41.98648925,-84.996865875,16570.369,68.4845
41.986486928333335,-84.99682914166667,16570.895,68.4845
41.986484606666664,-84.99679242833334,16571.418,68.4845
41.98648228,-84.99675569166666,16571.941,68.4845
41.98647994833333,-84.99671896833334,16572.463,68.4845
41.98647758,-84.99668223333333,16572.994,68.59960000000001
41.986475256666665,-84.99664553166667,16573.518,68.3694
41.986472945,-84.996608825,16574.037,68.59960000000001
41.98647059666666,-84.99657207166666,16574.562,68.4845
41.986468261666666,-84.99653535,16575.084,68.4845
41.98646592666667,-84.996498615,16575.615,68.59960000000001
41.98646358,-84.99646190666667,16576.141,68.3694
41.98646125,-84.99642519666666,16576.662,68.59960000000001
41.986458918333334,-84.99638844333333,16577.187,68.4845
41.98645658833333,-84.99635173833333,16577.709,68.4845
41.98645425,-84.99631502166666,16578.238,68.4845
41.986451906666666,-84.99627831166667,16578.762,68.4845
41.986449588333336,-84.996241585,16579.285,68.59960000000001
41.98644724333333,-84.99620482666667,16579.809,68.59960000000001
41.986444911666666,-84.99616810666667,16580.332,68.4845
41.986442606666664,-84.99613141833333,16580.859,68.3694
41.986440261666665,-84.99609473166667,16581.387,68.4845
41.986437943333335,-84.99605803166666,16581.91,68.4845
41.98643564,-84.996021305,16582.434,68.4845
41.98643332166667,-84.99598459166667,16582.955,68.4845
41.98643098666667,-84.99594791,16583.475,68.4845
41.986428671666665,-84.99591120666666,16584.004,68.4845
41.986426355,-84.9958745,16584.523,68.4845
41.986424025,-84.995837805,16585.041,68.4845
41.98642171666667,-84.99580111833333,16585.559,68.3694
41.98641936666667,-84.995764435,16586.074,68.4845
41.98641703,-84.99572775166666,16586.602,68.3694
41.98641471,-84.99569102666666,16587.121,68.59960000000001
41.986412386666665,-84.9956543,16587.643,68.4845
41.986410066666664,-84.995617595,16588.162,68.3694
41.98640774333333,-84.995580905,16588.68,68.4845
41.986405395,-84.99554419166667,16589.213,68.4845
41.98640305833333,-84.99550746666667,16589.734,68.4845
41.986400753333335,-84.99547074166667,16590.256,68.59960000000001
41.986398451666666,-84.99543402666667,16590.783,68.3694
41.986396113333335,-84.99539731833333,16591.307,68.59960000000001
41.98639377,-84.99536061833334,16591.836,68.3694
41.986391455,-84.99532393833333,16592.355,68.3694
41.98638912,-84.99528720166667,16592.877,68.71470000000001
41.986386751666664,-84.995250435,16593.402,68.4845
41.98638442166666,-84.995213725,16593.924,68.4845
41.9863821,-84.99517704333333,16594.445,68.3694
41.98637976166667,-84.99514036166667,16594.969,68.3694
41.986377425,-84.99510364,16595.488,68.59960000000001
41.98637511166667,-84.99506691,16596.01,68.3694
41.986372779999996,-84.99503020666667,16596.529,68.4845
41.986370431666664,-84.99499349166666,16597.055,68.4845
41.9863681,-84.99495681166667,16597.58,68.3694
41.986365758333335,-84.99492009333333,16598.098,68.59960000000001
41.98636342166667,-84.99488333,16598.621,68.59960000000001
41.9863611,-84.99484663,16599.139,68.3694
41.986358753333334,-84.99480994,16599.66,68.4845
41.986356398333335,-84.99477321833334,16600.184,68.4845
41.98635407166667,-84.99473650166667,16600.705,68.4845
41.986351748333334,-84.99469980333333,16601.227,68.4845
41.98634942166667,-84.99466309,16601.748,68.3694
41.986347081666665,-84.99462639666666,16602.268,68.4845
41.986344736666666,-84.994589705,16602.795,68.4845
41.986342396666664,-84.994552955,16603.32,68.59960000000001
41.98634006,-84.99451621333333,16603.842,68.59960000000001
41.986337713333334,-84.99447947833333,16604.365,68.4845
41.986335391666664,-84.994442785,16604.885,68.4845
41.986333065,-84.99440606,16605.418,68.4845
41.98633073,-84.99436932333333,16605.941,68.4845
41.986328396666664,-84.994332605,16606.461,68.59960000000001
41.98632607333333,-84.99429587833333,16606.984,68.4845
41.98632375,-84.99425918,16607.504,68.4845
41.98632139833333,-84.99422246666667,16608.033,68.4845
41.986319065,-84.99418575666667,16608.553,68.4845
41.98631673166667,-84.99414902833334,16609.074,68.59960000000001
41.98631438333334,-84.99411228166667,16609.6,68.4845
41.98631203666667,-84.99407556166666,16610.119,68.59960000000001
41.98630970666667,-84.99403884333333,16610.645,68.4845
41.98630737,-84.99400212666667,16611.166,68.4845
41.98630504,-84.99396543666667,16611.686,68.4845
41.986302718333334,-84.99392872,16612.205,68.4845
41.986300381666666,-84.99389199166667,16612.727,68.59960000000001
41.986298041666664,-84.99385528333333,16613.25,68.4845
41.98629571166666,-84.99381861,16613.777,68.3694
41.986293375,-84.993781865,16614.301,68.71470000000001
41.986291056666666,-84.99374513,16614.82,68.3694
41.98628873166667,-84.993708415,16615.342,68.4845
41.98628637833333,-84.99367171166666,16615.863,68.4845
41.98628402666667,-84.99363502333334,16616.391,68.4845
41.98628170166667,-84.9935983,16616.91,68.59960000000001
41.986279376666666,-84.99356156333333,16617.43,68.59960000000001
41.98627705333333,-84.99352484666667,16617.949,68.3694
41.98627471,-84.99348815833334,16618.471,68.4845
41.986272371666665,-84.99345146166667,16618.998,68.4845
41.986270043333334,-84.99341474666667,16619.52,68.4845
41.986267705,-84.99337802,16620.041,68.59960000000001
41.986265365,-84.993341265,16620.562,68.4845
41.986263025,-84.99330458,16621.082,68.4845
41.98626068833333,-84.99326789,16621.611,68.4845
41.986258353333334,-84.99323117,16622.131,68.4845
41.986256015,-84.993194425,16622.652,68.59960000000001
41.98625368,-84.99315768,16623.176,68.4845
41.98625134666667,-84.99312099166667,16623.695,68.4845
41.986249015,-84.99308428833334,16624.225,68.4845
41.98624669666667,-84.99304757333333,16624.746,68.4845
41.986244363333334,-84.993010855,16625.264,68.59960000000001
41.98624204,-84.99297412333334,16625.785,68.3694
41.9862397,-84.992937425,16626.303,68.4845
41.98623735,-84.99290072666666,16626.828,68.4845
41.98623503666666,-84.99286404333333,16627.35,68.3694
41.98623268666667,-84.992827325,16627.869,68.71470000000001
41.98623035,-84.99279057166666,16628.391,68.4845
41.98622803,-84.99275386666666,16628.908,68.4845
41.98622568333333,-84.99271715166667,16629.434,68.4845
41.986223335,-84.99268047833333,16629.961,68.3694
41.986221,-84.99264377166666,16630.48,68.59960000000001
41.986218658333335,-84.992607005,16631.002,68.59960000000001
41.98621632166667,-84.99257030166666,16631.52,68.3694
41.98621399333334,-84.99253358333333,16632.045,68.59960000000001
41.986211675,-84.99249690666667,16632.568,68.3694
41.986209345,-84.992460195,16633.088,68.59960000000001
41.98620701,-84.99242344,16633.613,68.59960000000001
41.986204675,-84.99238672833333,16634.135,68.3694
41.98620235,-84.99235004666667,16634.65,68.4845
41.98619999333334,-84.99231331333333,16635.178,68.59960000000001
41.98619765666667,-84.99227658833334,16635.697,68.4845
41.98619532833333,-84.992239865,16636.221,68.59960000000001
41.986192986666666,-84.99220312833333,16636.744,68.4845
41.986190656666665,-84.99216642833333,16637.266,68.4845
41.98618831833333,-84.99212972,16637.795,68.4845
41.98618598833333,-84.99209301333333,16638.314,68.4845
41.986183655,-84.99205627333333,16638.836,68.71470000000001
41.986181316666666,-84.99201949666667,16639.359,68.4845
41.986178985,-84.991982825,16639.877,68.3694
41.986176655,-84.99194614833333,16640.406,68.4845
41.98617431666667,-84.991909415,16640.932,68.59960000000001
41.986171981666665,-84.99187267166667,16641.455,68.59960000000001
41.98616964666667,-84.99183590333334,16641.984,68.4845
41.986167316666666,-84.99179918666667,16642.504,68.4845
41.98616498,-84.991762475,16643.029,68.4845
41.98616264,-84.991725795,16643.557,68.3694
41.98616031,-84.99168908333333,16644.074,68.71470000000001
41.986157995,-84.99165232,16644.594,68.4845
41.986155671666666,-84.99161562,16645.113,68.4845
41.98615332,-84.99157892,16645.639,68.4845
41.986150986666665,-84.99154221666667,16646.164,68.4845
41.98614866333333,-84.99150550666667,16646.684,68.4845
41.98614633333333,-84.99146877166666,16647.203,68.4845
41.98614399833333,-84.991432045,16647.727,68.4845
41.98614165,-84.99139532,16648.256,68.4845
41.98613929333333,-84.99135861666667,16648.783,68.4845
41.98613697333333,-84.99132190333333,16649.299,68.4845
41.98613466333333,-84.99128517333334,16649.818,68.4845
41.986132325,-84.99124845,16650.336,68.4845
41.98612998,-84.99121176833333,16650.854,68.4845
41.98612764333333,-84.99117509166666,16651.381,68.3694
41.98612532,-84.99113837666667,16651.902,68.59960000000001
41.986122978333334,-84.99110163,16652.424,68.59960000000001
41.986120655,-84.99106492,16652.945,68.3694
41.986118338333334,-84.991028245,16653.461,68.4845
41.98611598666667,-84.99099152666666,16653.99,68.4845
41.986113636666666,-84.99095480166666,16654.51,68.4845
41.986111305,-84.99091807,16655.031,68.59960000000001
41.986108965,-84.99088132166666,16655.557,68.4845
41.98610662666667,-84.99084460666667,16656.078,68.4845
41.986104278333336,-84.99080787333334,16656.607,68.4845
41.986101956666666,-84.99077117833333,16657.123,68.3694
41.986099636666665,-84.99073448166666,16657.643,68.59960000000001
41.986097306666665,-84.99069773833334,16658.166,68.4845
41.98609497166667,-84.99066103333334,16658.686,68.4845
41.986092643333336,-84.99062433333333,16659.213,68.4845
41.98609030833333,-84.99058762,16659.738,68.4845
41.986087966666666,-84.990550895,16660.258,68.59960000000001
41.986085628333335,-84.99051413166667,16660.779,68.4845
41.98608329666666,-84.99047742,16661.299,68.4845
41.986080941666664,-84.99044068833334,16661.83,68.59960000000001
41.986078621666664,-84.990404025,16662.35,68.2543
41.986076295,-84.990367325,16662.865,68.59960000000001
41.98607396166667,-84.99033057,16663.387,68.4845
41.986071628333335,-84.99029387166667,16663.902,68.3694
41.986069298333334,-84.99025718333333,16664.426,68.59960000000001
41.98606694,-84.99022043333333,16664.969,68.59960000000001
41.98606456833333,-84.990183665,16665.502,68.59960000000001
41.98606223666667,-84.99014698,16666.02,68.4845
